pr_id,repository,pr_title,pr_description,author,created_date,merged_date,closed_date,num_commits,num_changed_files,additions,deletions,changed_lines,num_comments,num_reviews,review_decisions,num_reviewers,labels,merged,merge_time_hours,ai_reviewer_present,ai_reviewer_names,ai_code_present,commit_messages,modified_files,num_commits_norm,num_changed_files_norm,additions_norm,deletions_norm,changed_lines_norm,num_comments_norm,num_reviews_norm,num_reviewers_norm,num_commits_is_outlier,num_changed_files_is_outlier,additions_is_outlier,deletions_is_outlier,changed_lines_is_outlier,num_comments_is_outlier,num_reviews_is_outlier,num_reviewers_is_outlier
264,pandas-dev/pandas,Fix issue #264 in module 1,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_13,2025-08-24,2025-08-24T16,,5,3,180.0,3,183,4,1,"[""APPROVED""]",1,"[""needs-review""]",True,16.855777939669267,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py""]",-0.0231372287103019,-0.9736920864894634,1.9326201918159387,-0.8770758876979956,1.3258652252977188,0.0016763423184349494,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
265,pandas-dev/pandas,Fix issue #265 in module 8,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_27,2025-11-13,,,6,8,36.0,5,41,2,2,"[""CHANGES_REQUESTED"", ""CHANGES_REQUESTED""]",1,[],False,,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.3668160641599569,0.6138493588737922,-0.4044284275078965,-0.8121778099776428,-0.719437707040137,-1.0041290487425114,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
266,pandas-dev/pandas,Fix issue #266 in module 6,This PR addresses a bug ,dev_13,2025-05-29,,,5,5,48.0,19,67,5,2,"[""CHANGES_REQUESTED"", ""CHANGES_REQUESTED""]",1,"[""documentation"", ""breaking-change""]",False,,True,"[""copilot-pull-request-reviewer[bot]""]",True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,-0.3386755083441611,-0.20967437589757687,-0.3578912659351727,-0.34494562083743097,0.5045790378489081,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
267,pandas-dev/pandas,Fix issue #267 in module 14,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_26,2026-02-04,,,4,10,6.0,0,6,10,2,"[""CHANGES_REQUESTED"", ""APPROVED""]",1,[],False,,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.4130905215805607,1.2488659370190944,-0.8913135565336955,-0.9744230042785249,-1.2235616692360873,3.0190925155012747,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,True,False,False
268,pandas-dev/pandas,Fix issue #268 in module 15,This PR addresses a bug This PR addresses a bug ,dev_27,2025-01-04,2025-01-04T03,,5,5,2.0,80,82,3,4,"[""APPROVED"", ""CHANGES_REQUESTED"", ""CHANGES_REQUESTED"", ""COMMENTED""]",3,"[""enhancement""]",True,3.020938201894149,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,-0.3386755083441611,-0.9562315737371353,1.62150010453559,-0.12889249418202367,-0.5012263532120382,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
269,pandas-dev/pandas,Fix issue #269 in module 1,This PR addresses a bug This PR addresses a bug ,dev_17,2026-03-29,,,6,11,13.0,35,48,8,2,"[""APPROVED"", ""APPROVED""]",1,[],False,,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.3668160641599569,1.5663742260917457,-0.7777070264276756,0.16129335582765034,-0.6186129146009469,2.013287124440328,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
270,pandas-dev/pandas,Fix issue #270 in module 9,This PR addresses a bug This PR addresses a bug T,dev_36,2026-03-21,,,2,2,33.0,46,79,0,1,"[""CHANGES_REQUESTED""]",1,"[""good first issue"", ""breaking-change""]",False,,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py""]",-1.1929971073210783,-1.2912003755621144,-0.45311694041047634,0.5182327832895911,-0.17210311951310514,-2.009934439803458,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
271,pandas-dev/pandas,Fix issue #271 in module 10,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_24,2025-11-28,,,8,9,53.0,20,73,1,3,"[""COMMENTED"", ""COMMENTED"", ""APPROVED""]",2,"[""good first issue""]",False,,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",1.1467226499004746,0.9313576479464434,-0.12852685439327705,-0.3254422270749962,-0.2585243701752681,-1.5070317442729848,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
272,pandas-dev/pandas,Fix issue #272 in module 2,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dependabot[bot],2025-05-02,,,3,8,18.0,82,100,3,2,"[""CHANGES_REQUESTED"", ""APPROVED""]",1,"[""breaking-change"", ""needs-review""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.8030438144508195,0.6138493588737922,-0.6965595049233758,1.6863981822559428,0.1303712578044651,-0.5012263532120382,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
273,pandas-dev/pandas,Fix issue #273 in module 9,This PR addresses a bug This PR addresses a bug ,dependabot[bot],2025-02-03,2025-02-03T17,,6,11,62.0,70,132,7,1,"[""CHANGES_REQUESTED""]",1,"[""needs-review"", ""documentation""]",True,17.367345761563445,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.3668160641599569,1.5663742260917457,0.017538684314462656,1.2970097159338256,0.591284594669334,1.5103844289098547,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
274,pandas-dev/pandas,Fix issue #274 in module 2,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_15,2025-01-06,,,6,10,71.0,84,155,4,1,"[""APPROVED""]",1,[],False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.3668160641599569,1.2488659370190944,0.16360422302220234,1.7512962599762958,0.9225660555409585,0.0016763423184349494,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
275,pandas-dev/pandas,Fix issue #275 in module 6,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_17,2025-06-27,,,5,11,46.0,23,69,3,2,"[""CHANGES_REQUESTED"", ""CHANGES_REQUESTED""]",2,[],False,,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,1.5663742260917457,-0.2421333844992968,-0.2280951104944669,-0.31613853728337665,-0.5012263532120382,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
276,pandas-dev/pandas,Fix issue #276 in module 9,This PR addresses a bug This PR addresses a bug ,dev_23,2025-07-14,,,6,1,99.0,13,112,3,3,"[""COMMENTED"", ""COMMENTED"", ""CHANGES_REQUESTED""]",3,"[""documentation"", ""bug""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",0.3668160641599569,-1.6087086646347657,0.6180303434462814,-0.5525854990962312,0.30321375912879095,-0.5012263532120382,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
277,pandas-dev/pandas,Fix issue #277 in module 17,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_24,2026-04-27,,,8,3,59.0,90,149,9,4,"[""CHANGES_REQUESTED"", ""APPROVED"", ""CHANGES_REQUESTED"", ""COMMENTED""]",3,"[""bug"", ""documentation""]",False,,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py""]",1.1467226499004746,-0.9736920864894634,-0.031149828588117243,1.9459904931373544,0.8361448048787956,2.5161898199708013,1.574196440507303,1.2400714796628798,False,False,False,False,False,True,False,False
278,pandas-dev/pandas,Fix issue #278 in module 18,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_15,2025-06-13,2025-06-13T09,,6,5,257.0,103,360,6,1,"[""COMMENTED""]",1,"[""needs-review"", ""enhancement""]",True,9.342451680444203,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.3668160641599569,-0.3386755083441611,3.182292022982156,2.367827998319648,3.875292119831525,1.0074817333793813,-1.5812084513781597,-1.233475354771056,False,False,True,True,True,False,False,False
279,pandas-dev/pandas,Fix issue #279 in module 19,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_18,2025-04-25,2025-04-25T04,,5,6,31.0,67,98,6,3,"[""CHANGES_REQUESTED"", ""COMMENTED"", ""APPROVED""]",2,"[""enhancement""]",True,4.390142471389168,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,-0.02116721927151,-0.4855759490121963,1.1996625993532963,0.10156417425041078,1.0074817333793813,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
280,pandas-dev/pandas,Fix issue #280 in module 16,This PR addresses a bug This PR addresses a bug ,dev_31,2025-02-17,,,7,7,104.0,67,171,6,3,"[""APPROVED"", ""APPROVED"", ""COMMENTED""]",3,[],False,,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.7567693570302158,0.2963410698011411,0.6991778649505812,1.1996625993532963,1.153022723973393,1.0074817333793813,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
281,pandas-dev/pandas,Fix issue #281 in module 10,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_29,2025-04-20,,,2,9,16.0,53,69,8,4,"[""COMMENTED"", ""CHANGES_REQUESTED"", ""APPROVED"", ""APPROVED""]",3,"[""enhancement""]",False,,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-1.1929971073210783,0.9313576479464434,-0.7290185135250958,0.7453760553108262,-0.31613853728337665,2.013287124440328,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
282,pandas-dev/pandas,Fix issue #282 in module 11,This PR addresses a bug ,dev_37,2025-07-04,,,3,1,12.0,18,30,5,2,"[""APPROVED"", ""COMMENTED""]",2,"[""documentation""]",False,,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",-0.8030438144508195,-1.6087086646347657,-0.7939365307285356,-0.3903403047953491,-0.8778766665874357,0.5045790378489081,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
283,pandas-dev/pandas,Fix issue #283 in module 14,This PR addresses a bug ,dev_25,2025-09-13,2025-09-14T07,,9,9,18.0,49,67,3,2,"[""APPROVED"", ""APPROVED""]",2,[],True,31.483176997955056,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",1.5366759427707333,0.9313576479464434,-0.6965595049233758,0.6155798998701204,-0.34494562083743097,-0.5012263532120382,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
284,pandas-dev/pandas,Fix issue #284 in module 8,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_15,2025-05-24,,,5,10,69.0,44,113,4,3,"[""APPROVED"", ""COMMENTED"", ""CHANGES_REQUESTED""]",2,[],False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,1.2488659370190944,0.1311452144204824,0.45333470556923827,0.3176173009058181,0.0016763423184349494,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
285,pandas-dev/pandas,Fix issue #285 in module 3,This PR addresses a bug This PR addresses a bug ,dev_38,2025-09-07,2025-09-08T21,,9,2,33.0,25,58,4,2,"[""CHANGES_REQUESTED"", ""APPROVED""]",2,"[""breaking-change"", ""needs-review""]",True,45.902191288295114,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py""]",1.5366759427707333,-1.2912003755621144,-0.45311694041047634,-0.16319703277411404,-0.47457749683067535,0.0016763423184349494,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
286,pandas-dev/pandas,Fix issue #286 in module 15,This PR addresses a bug This PR addresses a bug ,dev_30,2026-02-26,,,2,5,0.0,19,19,5,1,"[""COMMENTED""]",1,"[""breaking-change"", ""documentation""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-1.1929971073210783,-0.3386755083441611,-0.9886905823388552,-0.3578912659351727,-1.0363156261347344,0.5045790378489081,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
287,pandas-dev/pandas,Fix issue #287 in module 12,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_39,2025-08-25,2025-08-26T19,,5,7,84.0,35,119,5,3,"[""CHANGES_REQUESTED"", ""APPROVED"", ""CHANGES_REQUESTED""]",2,"[""documentation"", ""needs-review""]",True,43.16919947096429,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,0.2963410698011411,0.3745877789333819,0.16129335582765034,0.404038551567981,0.5045790378489081,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
288,pandas-dev/pandas,Fix issue #288 in module 8,This PR addresses a bug This PR addresses a bug ,dev_34,2025-01-19,2025-01-20T20,,6,1,201.0,10,211,4,1,"[""COMMENTED""]",1,"[""bug"", ""breaking-change""]",True,44.23885569891547,True,"[""coderabbitai[bot]""]",True,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",0.3668160641599569,-1.6087086646347657,2.273439782133998,-0.6499326156767605,1.729164395054479,0.0016763423184349494,-1.5812084513781597,-1.233475354771056,False,False,True,False,False,False,False,False
289,pandas-dev/pandas,Fix issue #289 in module 5,This PR addresses a bug This PR addresses a bug ,dev_24,2025-04-04,2025-04-05T15,,4,1,37.0,7,44,4,2,"[""APPROVED"", ""APPROVED""]",2,"[""documentation"", ""bug""]",True,39.46501552738811,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",-0.4130905215805607,-1.6087086646347657,-0.3881989232070365,-0.7472797322572898,-0.6762270817090555,0.0016763423184349494,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
290,pandas-dev/pandas,Fix issue #290 in module 17,This PR addresses a bug This PR addresses a bug This PR addresses a bu,dev_32,2025-02-12,2025-02-14T17,,9,9,52.0,9,61,5,3,"[""CHANGES_REQUESTED"", ""COMMENTED"", ""COMMENTED""]",2,[],True,65.05719218069733,True,"[""copilot-pull-request-reviewer[bot]""]",True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",1.5366759427707333,0.9313576479464434,-0.144756358694137,-0.682381654536937,-0.4313668714995939,0.5045790378489081,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
291,pandas-dev/pandas,Fix issue #291 in module 6,This PR addresses a bug This PR addresses a bug ,dev_8,2025-09-14,2025-09-14T12,,5,5,71.0,13,84,2,3,"[""CHANGES_REQUESTED"", ""APPROVED"", ""COMMENTED""]",2,"[""breaking-change""]",True,12.580131657100395,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,-0.3386755083441611,0.16360422302220234,-0.5525854990962312,-0.10008541062796937,-1.0041290487425114,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
292,pandas-dev/pandas,Fix issue #292 in module 2,This PR addresses a bug ,dev_36,2026-02-19,2026-02-19T14,,4,10,188.0,0,188,2,2,"[""APPROVED"", ""CHANGES_REQUESTED""]",1,[],True,14.838720430410273,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.4130905215805607,1.2488659370190944,2.0624562262228183,-0.9744230042785249,1.3978829341828547,-1.0041290487425114,-0.5294068207496722,-1.233475354771056,False,False,True,False,False,False,False,False
293,pandas-dev/pandas,Fix issue #293 in module 15,This PR addresses a bug ,dev_24,2025-05-23,,,5,9,3.0,13,16,6,3,"[""COMMENTED"", ""APPROVED"", ""COMMENTED""]",2,[],False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,0.9313576479464434,-0.9400020694362754,-0.5525854990962312,-1.0795262514658157,1.0074817333793813,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
294,pandas-dev/pandas,Fix issue #294 in module 6,This PR addresses a bug This PR addresses a bug ,dev_10,2025-06-17,2025-06-17T08,,3,2,20.0,3,23,4,4,"[""APPROVED"", ""CHANGES_REQUESTED"", ""CHANGES_REQUESTED"", ""APPROVED""]",3,"[""documentation""]",True,8.30058755016476,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py""]",-0.8030438144508195,-1.2912003755621144,-0.6641004963216559,-0.8770758876979956,-0.9787014590266258,0.0016763423184349494,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
